OS,S,Q,Std,X,R
27,23,60,0,60,43.32247557
27,23,45,15,30,5.472312704
27,23,50,10,60,20.19543974
27,23,45,5,40,10.03257329
27,23,55,15,40,9.96742671
27,23,50,0,50,30.03257329
27,23,55,5,60,49.90228013
27,23,45,5,50,29.90228013
27,23,45,15,30,9.706840391
27,23,45,5,50,29.83713355
27,23,55,15,70,30.09771987
27,23,50,20,30,2.931596091
27,23,55,15,40,10.29315961
27,23,55,5,60,40
27,23,45,15,60,50.09771987
27,23,60,0,60,40.06514658
27,23,50,0,50,4.560260586
27,23,40,0,40,10.16286645
27,23,55,5,50,20
27,23,45,5,40,9.90228013
27,23,50,10,60,40.19543974
27,23,50,10,40,10.09771987
27,23,50,20,70,39.93485342
27,23,30,0,30,4.951140065
27,23,50,20,30,2.996742671
27,23,45,5,40,5.928338762
27,23,50,20,70,20.3257329
27,23,40,0,40,4.234527687
27,23,45,15,60,40.26058632
27,23,50,0,50,30.03257329
27,23,30,0,30,5.276872964
27,23,50,10,40,10.09771987
27,23,50,10,60,19.93485342
27,23,55,15,40,10.16286645
27,23,45,5,50,9.83713355
27,23,55,5,60,29.90228013
27,23,45,15,30,5.537459283
27,23,55,15,70,30.22801303
27,23,60,0,60,39.80456026
27,23,55,5,50,30.03257329
27,23,45,15,60,49.83713355
27,23,55,5,50,30.03257329
27,23,45,15,30,4.169381107
27,23,55,15,40,9.90228013
27,23,30,0,30,5.146579805
27,23,50,0,50,9.96742671
27,23,45,5,50,5.016286645
27,23,50,10,40,10.22801303
27,23,40,0,40,4.104234528
27,23,50,20,70,29.77198697
27,23,55,5,60,40.13029316
27,23,60,0,60,50.22801303
27,23,45,5,40,3.19218241
27,23,55,15,70,49.83713355
27,23,50,20,30,1.628664495
27,23,50,10,60,20.26058632
28,24,60,0,60,60.19543974
28,24,45,5,40,40.13029316
28,24,40,0,40,40.06514658
28,24,55,5,50,50.16286645
28,24,50,10,40,40.19543974
28,24,45,15,30,33.42019544
28,24,50,20,30,29.96742671
28,24,55,5,60,60.19543974
28,24,45,5,50,40.19543974
28,24,55,15,70,63.19218241
28,24,50,10,60,59.93485342
28,24,45,15,60,50.09771987
28,24,30,0,30,30.03257329
28,24,55,15,40,60.13029316
28,24,50,0,50,50.03257329
28,24,50,20,70,70.03257329
28,24,50,0,50,40
28,24,50,20,30,30.09771987
28,24,55,5,60,50.03257329
28,24,50,20,70,69.90228013
28,24,55,15,40,40.06514658
28,24,45,5,50,50.16286645
28,24,50,10,60,59.93485342
28,24,30,0,30,27.16612378
28,24,55,15,70,60
28,24,45,15,60,62.54071661
28,24,45,15,30,31.46579805
28,24,60,0,60,59.93485342
28,24,50,10,40,40.13029316
28,24,45,5,40,34.91856678
28,24,55,5,50,55.11400651
28,24,40,0,40,40
28,24,55,15,70,65.1465798
28,24,50,20,70,68.79478827
28,24,55,5,50,52.05211726
28,24,45,5,40,40.26058632
28,24,50,10,40,44.69055375
28,24,30,0,30,34.46254072
28,24,55,5,60,59.93485342
28,24,50,0,50,54.46254072
28,24,50,20,30,30.09771987
28,24,45,15,30,30.22801303
28,24,50,10,60,50.16286645
28,24,45,5,50,53.8762215
28,24,40,0,40,40.13029316
28,24,45,15,60,59.54397394
28,24,60,0,60,60.06514658
28,24,55,15,40,40.06514658
28,24,50,20,70,60.13029316
28,24,50,10,60,60.13029316
28,24,55,5,60,55.50488599
28,24,50,0,50,49.77198697
28,24,30,0,30,28.99022801
28,24,40,0,40,40.19543974
28,24,45,5,40,48.79478827
28,24,45,15,30,33.2247557
28,24,55,15,40,40
28,24,55,15,70,65.1465798
28,24,60,0,60,64.10423453
28,24,45,15,60,60
28,24,55,5,50,44.16938111
28,24,45,5,50,49.83713355
28,24,50,20,30,40.26058632
28,24,50,10,40,40.13029316
28,24,45,5,50,51.46579805
28,24,55,5,50,54.33224756
28,24,50,0,50,53.02931596
28,24,50,10,60,57.52442997
28,24,30,0,30,34.91856678
28,24,55,15,40,40.13029316
28,24,45,15,30,50.09771987
28,24,50,10,40,40
28,24,45,5,40,50.09771987
28,24,40,0,40,45.34201954
28,24,55,5,60,60
28,24,45,15,60,60
28,24,60,0,60,61.49837134
28,24,50,20,30,50.03257329
28,24,55,15,70,70.03257329
28,24,50,20,70,60.13029316
29,25,50,10,60,20.13029316
29,25,55,15,40,19.93485342
29,25,45,15,60,30.09771987
29,25,45,5,50,40.13029316
29,25,50,20,30,30.09771987
29,25,50,20,70,40.13029316
29,25,40,0,40,20.26058632
29,25,55,5,50,40.19543974
29,25,45,5,40,50.03257329
29,25,50,10,40,40
29,25,45,15,30,20.19543974
29,25,30,0,30,20.06514658
29,25,55,15,70,59.80456026
29,25,55,5,60,69.90228013
29,25,60,0,60,70.03257329
29,25,50,0,50,59.86970684
29,25,55,15,40,20.13029316
29,25,45,5,40,29.96742671
29,25,50,20,30,20.19543974
29,25,50,10,60,40
29,25,50,0,50,39.93485342
29,25,45,15,30,20.19543974
29,25,50,10,40,29.96742671
29,25,50,20,70,70.09771987
29,25,55,15,70,80.06514658
29,25,40,0,40,40.19543974
29,25,45,5,50,40
29,25,45,15,60,60
29,25,30,0,30,10.03257329
29,25,55,5,50,69.96742671
29,25,55,5,60,70.16286645
29,25,60,0,60,69.90228013
29,25,55,15,40,30.03257329
29,25,55,5,60,60.06514658
29,25,50,10,60,60.19543974
29,25,50,20,70,69.96742671
29,25,45,15,30,20.26058632
29,25,45,5,50,49.90228013
29,25,50,0,50,59.86970684
29,25,30,0,30,20
29,25,45,15,60,60.13029316
29,25,55,15,70,79.93485342
29,25,45,5,40,40.19543974
29,25,40,0,40,20
29,25,55,5,50,60.26058632
29,25,50,20,30,10.03257329
29,25,60,0,60,59.86970684
29,25,50,10,40,30.03257329
29,25,50,10,60,60.06514658
29,25,45,15,30,10.09771987
29,25,55,15,70,70.09771987
29,25,55,15,40,19.93485342
29,25,30,0,30,10.16286645
29,25,40,0,40,20.06514658
29,25,45,5,40,30.03257329
29,25,55,5,60,60
29,25,50,10,40,29.96742671
29,25,50,20,70,79.93485342
29,25,45,15,60,20.06514658
29,25,55,5,50,49.96742671
29,25,50,0,50,59.86970684
29,25,60,0,60,70.03257329
29,25,50,20,30,10.09771987
29,25,30,0,30,20.19543974
29,25,45,5,50,29.96742671
29,25,55,15,40,30.16286645
29,25,45,15,60,30.03257329
29,25,55,15,70,80
29,25,50,0,50,50.03257329
29,25,50,20,30,20.13029316
29,25,50,10,60,60.06514658
29,25,40,0,40,30.03257329
29,25,55,5,60,49.96742671
29,25,60,0,60,50.03257329
29,25,50,20,70,80.26058632
29,25,45,5,40,40
29,25,45,15,30,20.19543974
29,25,50,10,40,20.13029316
30,26,45,5,40,20.71661238
30,26,50,20,70,60.13029316
30,26,50,10,40,30.03257329
30,26,50,0,50,57.26384365
30,26,30,0,30,17.91530945
30,26,45,15,30,28.99022801
30,26,55,5,60,60.91205212
30,26,45,15,60,69.77198697
30,26,55,15,40,50.16286645
30,26,50,20,30,18.82736156
30,26,55,15,70,76.48208469
30,26,50,10,60,69.77198697
30,26,40,0,40,40
30,26,60,0,60,50.09771987
30,26,45,5,50,33.94136808
30,26,55,5,50,59.93485342
30,26,45,5,50,40.39087948
30,26,40,0,40,32.96416938
30,26,50,0,50,41.6286645
30,26,50,20,70,79.41368078
30,26,60,0,60,49.96742671
30,26,50,20,30,20.19543974
30,26,55,15,40,36.87296417
30,26,45,15,30,35.89576547
30,26,55,5,50,47.62214984
30,26,45,15,60,56.09120521
30,26,50,10,60,55.17915309
30,26,50,10,40,40.39087948
30,26,55,15,70,74.13680782
30,26,45,5,40,50.42345277
30,26,55,5,60,49.25081433
30,26,30,0,30,33.5504886
30,26,55,15,40,35.11400651
30,26,40,0,40,36.28664495
30,26,55,5,50,48.01302932
30,26,50,20,70,65.01628664
30,26,50,10,40,55.89576547
30,26,45,15,30,20.78175896
30,26,60,0,60,64.82084691
30,26,55,15,70,69.77198697
30,26,55,5,60,39.86970684
30,26,50,20,30,21.23778502
30,26,45,15,60,57.58957655
30,26,50,10,60,51.85667752
30,26,45,5,40,38.89250814
30,26,30,0,30,29.25081433
30,26,50,0,50,45.60260586
30,26,45,5,50,53.94136808
30,26,55,5,60,62.86644951
30,26,45,15,60,70.48859935
30,26,50,10,40,43.51791531
30,26,45,15,30,29.18566775
30,26,50,10,60,63.25732899
30,26,55,15,40,34.2019544
30,26,55,5,50,53.74592834
30,26,45,5,40,39.80456026
30,26,55,15,70,71.14006515
30,26,50,20,30,31.20521173
30,26,60,0,60,51.33550489
30,26,45,5,50,48.0781759
30,26,50,20,70,64.36482085
30,26,50,0,50,39.08794788
30,26,30,0,30,22.86644951
30,26,40,0,40,37.39413681
30,26,45,15,30,20.39087948
30,26,50,20,30,29.38110749
30,26,40,0,40,31.27035831
30,26,55,5,50,48.01302932
30,26,45,5,50,48.79478827
30,26,50,0,50,51.07491857
30,26,50,10,60,58.17589577
30,26,55,15,70,74.13680782
30,26,50,20,70,78.6970684
30,26,60,0,60,69.51140065
30,26,55,15,40,45.99348534
30,26,55,5,60,61.3029316
30,26,30,0,30,33.02931596
30,26,45,15,60,64.03908795
30,26,50,10,40,35.37459283
30,26,45,5,40,40.6514658
